C1,C2,C3,C4,P
0.3782,0.0944,0.5555,0.31479999999999997,0
0.548,0.41459999999999997,0.174,0.9963,1
0.3211,0.825,0.7499,0.89,1
0.2034,0.5633,0.9447,0.2716,1
0.6757,0.8202,0.1249,0.27649999999999997,0
0.26239999999999997,0.5882000000000001,0.2544,0.2267,0
0.4702,0.4612,0.20550000000000002,0.9299999999999999,1
0.2898,0.5817,0.1915,0.1117,0
0.991,0.49470000000000003,0.5847,0.19,0
0.9089,0.5936,0.8887,0.2419,0
0.5387,0.6361,0.7303,0.7893,1
0.4381,0.1577,0.4263,0.2898,0
0.5628,0.5465,0.5184,0.2975,1
0.7976,0.783,0.0631,0.7641,0
0.6257,0.9696,0.8783,0.020900000000000002,0
0.3365,0.5002,0.18880000000000002,0.4888,0
0.5837,0.18180000000000002,0.558,0.0397,1
0.8677,0.5635,0.8545,0.32430000000000003,0
0.9632000000000001,0.8075,0.5604,0.9994000000000001,1
0.993,0.4462,0.5987,0.0712,1
0.7554,0.4837,0.2412,0.9963,1
0.7495,0.3398,0.5581,0.4873,1
0.7594,0.8202,0.40590000000000004,0.3946,0
0.7164,0.4717,0.53,0.6115,0
0.1597,0.5908,0.0015,0.698,0
0.9827,0.6864,0.7337,0.1381,1
0.24259999999999998,0.12279999999999999,0.1583,0.6594,1
0.7957,0.9026,0.5105999999999999,0.4137,1
0.0269,0.3988,0.4028,0.659,0
0.28600000000000003,0.2549,0.0958,0.7384999999999999,1
0.1119,0.4807,0.8406,0.0060999999999999995,0
0.395,0.9552,0.8969,0.0471,0
0.2331,0.4753,0.9829,0.22699999999999998,0
0.0203,0.16820000000000002,0.42369999999999997,0.7145,1
0.8519,0.4187,0.6805,0.5914,0
0.43520000000000003,0.4859,0.12580000000000002,0.1884,0
0.6091,0.12940000000000002,0.3197,0.09709999999999999,1
0.2434,0.9067000000000001,0.9174,0.38539999999999996,1
0.6186,0.29910000000000003,0.032799999999999996,0.8851,0
0.4813,0.5775,0.0932,0.30210000000000004,1
0.39280000000000004,0.8274,0.182,0.5903,0
0.9975,0.9405,0.6744,0.0936,1
0.6536,0.6855,0.7867,0.4437,0
0.9046,0.3427,0.961,0.9475,1
0.4065,0.39649999999999996,0.8787,0.0408,1
0.726,0.6107,0.2141,0.44589999999999996,0
0.433,0.5591,0.9984,0.562,1
0.84,0.5723,0.9425,0.7447,1
0.792,0.7075,0.1703,0.8925,0
0.9633,0.014499999999999999,0.22499999999999998,0.8267,0
0.0093,0.20279999999999998,0.7349,0.5252,0
0.7072,0.1077,0.8678,0.2867,0
0.38539999999999996,0.7775,0.3557,0.35009999999999997,1
0.6929,0.8975,0.9606,0.5922000000000001,1
0.2514,0.8212,0.36860000000000004,0.435,0
0.3163,0.0668,0.5795,0.5315,1
0.063,0.48519999999999996,0.3964,0.685,0
0.0173,0.8075,0.9599,0.6069,1
0.942,0.2106,0.8107,0.8307,0
0.826,0.3015,0.4593,0.4606,0
0.6405,0.3386,0.19340000000000002,0.5407,0
0.034699999999999995,0.0132,0.0183,0.0325,0
0.9376,0.0485,0.4215,0.5795,0
0.0751,0.7162999999999999,0.6369,0.0377,0
0.1585,0.9888,0.37870000000000004,0.8384,1
0.0677,0.9425,0.5844,0.5282,0
0.8491,0.6152,0.5864,0.758,0
0.0563,0.3264,0.6814,0.7534,1
0.6351,0.42810000000000004,0.23459999999999998,0.1274,0
0.6371,0.1429,0.0087,0.27349999999999997,0
0.9494,0.018000000000000002,0.19540000000000002,0.4978,0
0.5521,0.1855,0.8263,0.2917,0
0.6182,0.0669,0.6053999999999999,0.4812,0
0.8268,0.02,0.32,0.4743,0
0.2662,0.23049999999999998,0.514,0.017,1
0.2017,0.5596,0.0287,0.10200000000000001,1
0.1194,0.1293,0.913,0.28359999999999996,1
0.9333,0.856,0.4555,0.2602,1
0.06509999999999999,0.5168,0.1851,0.3115,0
0.5195,0.9789,0.4137,0.9133,1
0.7615000000000001,0.0584,0.6412,0.5053,1
0.5448999999999999,0.863,0.1193,0.136,1
0.1819,0.0545,0.3489,0.22849999999999998,1
0.6333,0.044,0.9044,0.4742,1
0.2224,0.8741,0.9012,0.317,0
0.44489999999999996,0.2752,0.6969,0.3953,1
0.9105,0.8239,0.1194,0.8938,0
0.7638,0.1174,0.0891,0.0556,0
0.3056,0.6735,0.9413,0.137,0
0.9831,0.7336,0.8998,0.15739999999999998,1
0.4027,0.0806,0.9064,0.7166,0
0.7121999999999999,0.2773,0.6251,0.4998,0
0.22139999999999999,0.7162,0.7156,0.4617,1
0.8107,0.4672,0.067,0.9376,0
0.7881,0.9762,0.3205,0.4446,0
0.8782,0.16399999999999998,0.7317,0.8517,1
0.9095,0.785,0.8723,0.0753,1
0.1232,0.024,0.2984,0.911,0
0.4699,0.1447,0.6499,0.9907,0
0.5754,0.5976,0.5707,0.857,1
0.4859,0.7649,0.7783,0.4875,1
0.8042,0.5569999999999999,0.8469,0.2791,0
0.3053,0.321,0.14650000000000002,0.006,1
0.6666,0.0953,0.5686,0.8639,1
0.14450000000000002,0.6295,0.4399,0.6964,1
0.1174,0.9182,0.4441,0.4017,0
0.6257,0.30679999999999996,0.6113,0.41969999999999996,0
0.7847,0.6678,0.9776,0.9109,0
0.0983,0.279,0.4359,0.6243,1
0.8387,0.0639,0.4854,0.6009,1
0.3048,0.8524,0.0148,0.4199,1
0.6627,0.523,0.22870000000000001,0.0383,1
0.389,0.9185,0.22410000000000002,0.8241,0
0.9747,0.5276,0.25129999999999997,0.8003,1
0.3317,0.268,0.14329999999999998,0.5977,0
0.3392,0.5571,0.8772,0.1073,0
0.6498,0.9202,0.4359,0.3039,0
0.4613,0.9609,0.5891,0.4082,0
0.5951,0.8338,0.5078,0.22660000000000002,0
0.261,0.7608,0.19030000000000002,0.662,1
0.1508,0.3598,0.0213,0.5673,1
0.4869,0.9994000000000001,0.7321,0.1047,0
0.8369,0.3228,0.0038,0.9009,1
0.5509,0.92,0.6792,0.62,1
0.712,0.668,0.359,0.2178,0
0.3353,0.9561999999999999,0.1819,0.4441,0
0.9815,0.20479999999999998,0.0613,0.0048000000000000004,0
0.9615,0.2403,0.1246,0.8254,1
0.3134,0.08990000000000001,0.6930000000000001,0.7236,0
0.8921,0.0964,0.8282,0.4312,0
0.2974,0.3463,0.2722,0.7357,0
0.28359999999999996,0.7734,0.8986000000000001,0.7517,1
0.485,0.893,0.51,0.1918,0
0.20989999999999998,0.4978,0.7343,0.48260000000000003,1
0.099,0.27390000000000003,0.7341,0.6534,0
0.2284,0.7746,0.632,0.8871,1
0.8099000000000001,0.5149,0.722,0.249,0
0.7765,0.7508,0.2621,0.43379999999999996,1
0.9459,0.3169,0.5981,0.9787,1
0.055099999999999996,0.3711,0.528,0.5892999999999999,1
0.1205,0.0923,0.7642,0.3761,0
0.3796,0.0009,0.4626,0.5,1
0.5446,0.19590000000000002,0.5599000000000001,0.11399999999999999,0
0.4606,0.16849999999999998,0.8746,0.4441,0
0.2213,0.0633,0.9756,0.29469999999999996,0
0.7152000000000001,0.08990000000000001,0.9089,0.3534,0
0.8130999999999999,0.8738,0.2814,0.1075,0
0.5029,0.6759,0.5539000000000001,0.4128,0
0.22060000000000002,0.7833,0.8718,0.253,1
0.1306,0.7968,0.3963,0.7255,0
0.8115,0.7348,0.9815,0.035699999999999996,1
0.5769,0.6775,0.6021,0.30469999999999997,0
0.8011,0.3474,0.1758,0.3095,0
0.1503,0.43479999999999996,0.18580000000000002,0.1948,1
0.49929999999999997,0.4097,0.6852,0.5238,1
0.7125,0.9297,0.1179,0.358,0
0.0137,0.0587,0.719,0.9601999999999999,1
0.6761,0.3062,0.7165,0.0707,1
0.5234,0.8114,0.8669,0.8806,0
0.7138,0.8138,0.0727,0.9662,1
0.4256,0.23620000000000002,0.576,0.7095,1
0.008,0.7715,0.963,0.5332,0
0.49629999999999996,0.1992,0.48,0.5666,1
0.9099,0.8207,0.8220000000000001,0.8335,0
0.7043,0.3015,0.046200000000000005,0.4305,0
0.0799,0.9337,0.8633,0.4381,1
0.4698,0.3367,0.6069,0.9709,1
0.5365,0.0,0.3685,0.0959,0
0.9702999999999999,0.3376,0.3458,0.6133,0
0.5538,0.1948,0.493,0.4497,1
0.5614,0.061200000000000004,0.2207,0.7181,1
0.0168,0.7487,0.6791,0.19140000000000001,0
0.5001,0.5598,0.1232,0.8486,0
0.6683,0.1856,0.9121,0.4083,0
0.9420999999999999,0.8296,0.7957,0.9778,0
0.6635,0.5712,0.6051,0.5163,0
0.6117,0.391,0.16149999999999998,0.14429999999999998,0
0.9854,0.8249,0.8593999999999999,0.09559999999999999,0
0.6405,0.0579,0.7547,0.5005,0
0.5689,0.688,0.2074,0.1516,1
0.8141,0.0821,0.8812,0.9232,0
0.4298,0.5105,0.7205,0.8061,0
0.8708,0.3208,0.9924999999999999,0.351,0
0.7044,0.6232,0.5364,0.1943,0
0.5546,0.0699,0.5052,0.7988,1
0.2653,0.6965,0.4461,0.38539999999999996,1
0.8435,0.7277,0.9627,0.5636,1
0.49829999999999997,0.14789999999999998,0.1694,0.48050000000000004,0
0.1427,0.5126,0.0024999999999999996,0.4769,1
0.9037,0.3618,0.3442,0.6456999999999999,1
0.2627,0.040999999999999995,0.0663,0.19019999999999998,1
0.41100000000000003,0.2102,0.0533,0.7336,0
0.6863,0.6953,0.1694,0.3815,1
0.6897,0.12079999999999999,0.9252,0.3186,0
0.9697,0.3542,0.3316,0.46499999999999997,0
0.2783,0.7303999999999999,0.4562,0.4236,1
0.1194,0.2467,0.46640000000000004,0.8512,0
0.0567,0.984,0.2222,0.9547,0
0.4393,0.3947,0.6214999999999999,0.0581,1
0.4413,0.38880000000000003,0.077,0.8725,0
0.6551,0.35819999999999996,0.46950000000000003,0.0059,1
0.6978,0.0196,0.26480000000000004,0.4312,1
0.08410000000000001,0.7695,0.8589,0.6408,1
0.9321,0.7867999999999999,0.6148,0.3915,1
0.24480000000000002,0.44689999999999996,0.0528,0.6286,1
0.6476,0.4208,0.6317,0.977,1
0.5767,0.7187,0.0063,0.2345,1
0.23720000000000002,0.61,0.3474,0.4838,1
0.8761,0.9535,0.6633,0.6627,0
0.4175,0.7332,0.2563,0.8752,1
0.6443,0.1935,0.7896,0.0678,1
0.4043,0.6704,0.5218,0.4,0
0.7917,0.21810000000000002,0.3024,0.1708,1
0.5808,0.24580000000000002,0.9133,0.2546,1
0.0446,0.3264,0.4031,0.9116,1
0.5158,0.9595,0.6053999999999999,0.5797,0
0.9612,0.6226,0.0771,0.8533999999999999,0
0.45089999999999997,0.7994,0.0608,0.6275999999999999,0
0.6787,0.6078,0.6848,0.1178,0
0.7961,0.088,0.7001999999999999,0.7648,1
0.3866,0.444,0.4341,0.47409999999999997,1
0.7476,0.5164,0.964,0.0883,0
0.048100000000000004,0.3371,0.5004,0.8315,0
0.873,0.7446,0.6698,0.8208,0
0.0763,0.1076,0.4395,0.791,0
0.3967,0.2064,0.276,0.3276,0
0.5149,0.1647,0.3228,0.1022,0
0.9633,0.048600000000000004,0.781,0.549,0
0.7664,0.7831,0.7194,0.8396,0
0.8557,0.45030000000000003,0.5019,0.8775,1
0.0684,0.7898000000000001,0.24769999999999998,0.864,1
0.0010999999999999998,0.9295,0.9092,0.0279,1
0.7236,0.5146,0.9215,0.6667,0
0.6122,0.6182,0.0218,0.2439,0
0.5594,0.132,0.9314,0.0091,0
0.9785,0.9095,0.6102,0.2652,1
0.2112,0.3251,0.8141,0.8616,1
0.7477,0.324,0.5985,0.8386,1
0.6056,0.5428,0.191,0.0269,1
0.0196,0.9184,0.608,0.1991,1
0.4495,0.988,0.384,0.4835,1
0.7127,0.07150000000000001,0.5454,0.8697,0
0.6277,0.8722,0.25329999999999997,0.9309000000000001,0
0.9553,0.020999999999999998,0.49929999999999997,0.3313,0
0.1533,0.4068,0.5465,0.2313,1
0.707,0.0947,0.9814,0.6021,1
0.7217,0.4586,0.8922,0.447,1
0.4194,0.185,0.7268,0.5293,1
0.9786,0.7938000000000001,0.3323,0.9554,1
0.3094,0.6472,0.8467,0.6469,1
0.32530000000000003,0.35719999999999996,0.9426,0.6842,1
0.7366,0.4676,0.1205,0.7804,0
0.4607,0.0895,0.6628000000000001,0.857,1
0.2526,0.24459999999999998,0.6072,0.1899,1
0.8847,0.37329999999999997,0.9284,0.7628,0
0.1196,0.2516,0.5582,0.9353,0
0.2738,0.3146,0.0779,0.974,1
0.4858,0.6127,0.8223,0.32030000000000003,0
0.9795,0.7182,0.7938000000000001,0.1201,0
0.9465,0.4077,0.5471,0.7242999999999999,0
0.898,0.7952,0.03,0.8009999999999999,0
0.9218999999999999,0.34750000000000003,0.0021999999999999997,0.8694,1
0.6128,0.3518,0.9752,0.46840000000000004,1
0.13829999999999998,0.514,0.7758,0.583,0
0.0213,0.45330000000000004,0.6067,0.1406,1
0.512,0.5381,0.4299,0.4187,0
0.6221,0.3308,0.3029,0.6267,0
0.9043,0.5102,0.9378,0.0711,1
0.262,0.6035,0.7955,0.5333,1
0.542,0.859,0.8744000000000001,0.3885,1
0.4204,0.7274,0.4706,0.6991,0
0.37670000000000003,0.4154,0.3788,0.9203,0
0.0421,0.9479,0.6548,0.8653,1
0.2975,0.8844,0.3712,0.3667,0
0.5224,0.935,0.0603,0.3228,1
0.9029,0.9898,0.36560000000000004,0.9966,0
0.6933,0.7092,0.0033,0.00019999999999999998,1
0.4888,0.6281,0.4939,0.0883,0
0.5640000000000001,0.42769999999999997,0.3619,0.958,1
0.0157,0.4672,0.0309,0.7121,0
0.12919999999999998,0.096,0.49119999999999997,0.5325,1
0.0827,0.5645,0.7956,0.7247,0
0.7718,0.2905,0.4756,0.4426,0
0.35009999999999997,0.739,0.2915,0.67,1
0.6637,0.5387,0.1678,0.0114,1
0.4349,0.6323,0.3433,0.3951,1
0.0895,0.08460000000000001,0.434,0.2844,1
0.0269,0.6176,0.2933,0.5809,1
0.8101,0.3897,0.907,0.2321,1
0.8674999999999999,0.9772,0.5225,0.057499999999999996,1
0.4185,0.8672,0.3349,0.4128,1
0.2728,0.0581,0.18230000000000002,0.7326,1
0.13979999999999998,0.028,0.3048,0.4417,1
0.0857,0.4354,0.5376,0.1916,0
0.6797,0.4295,0.7198,0.3637,0
0.29569999999999996,0.46799999999999997,0.2528,0.5502,0
0.536,0.5604,0.9126,0.5582,0
0.0796,0.013399999999999999,0.2832,0.9325,0
0.6531,0.0708,0.6897,0.1196,1
0.6853,0.4829,0.7737,0.0314,0
0.4216,0.5601,0.9187,0.75,1
0.4037,0.8673,0.5133,0.5661,0
0.8029999999999999,0.4748,0.4933,0.07780000000000001,0
0.8587,0.8373,0.043899999999999995,0.092,0
0.7955,0.5343,0.6414,0.9732000000000001,0
0.9802,0.5351,0.4827,0.5459,1
0.5452,0.5038,0.5783,0.8687,0
0.32,0.2102,0.477,0.1064,0
0.1575,0.0625,0.4477,0.3147,1
0.8205,0.4272,0.48760000000000003,0.4416,1
0.6631,0.979,0.3435,0.9982,0
0.7538,0.17309999999999998,0.7661,0.17880000000000001,1
0.6553,0.7968999999999999,0.9601,0.2389,0
0.308,0.8271999999999999,0.9808,0.47909999999999997,1
0.8307,0.7609,0.0785,0.5355,0
0.22199999999999998,0.6206,0.4308,0.9308,1
0.0349,0.7653,0.6651,0.0852,0
0.9385,0.909,0.18669999999999998,0.5834,1
0.4484,0.6983,0.8317,0.3197,0
0.9836,0.3113,0.2949,0.8385,1
0.22610000000000002,0.6694,0.2868,0.41400000000000003,0
0.6619,0.5218,0.393,0.0827,1
0.2496,0.2607,0.19290000000000002,0.4075,1
0.7067,0.399,0.6976,0.4067,1
0.6465,0.119,0.5385,0.0499,0
0.21939999999999998,0.7494000000000001,0.3438,0.4855,1
0.3839,0.9222,0.2299,0.7353000000000001,0
0.0925,0.0827,0.4879,0.714,0
0.5542,0.9934000000000001,0.1159,0.9176,1
0.1216,0.4952,0.41059999999999997,0.99,1
0.9354,0.6113999999999999,0.0664,0.2173,0
0.1809,0.7534,0.1038,0.1137,0
0.032600000000000004,0.3725,0.0453,0.020900000000000002,1
0.16160000000000002,0.5988,0.4665,0.636,1
0.0822,0.7953,0.8412999999999999,0.7534,0
0.8566,0.2683,0.28559999999999997,0.12680000000000002,0
0.439,0.7272,0.7497,0.15949999999999998,0
0.607,0.2373,0.64,0.2597,0
0.354,0.0126,0.035,0.8682,0
0.3267,0.23020000000000002,0.2259,0.8113,0
0.3987,0.312,0.446,0.2345,1
0.4665,0.6148,0.37370000000000003,0.6614,0
0.696,0.9235,0.4036,0.9556,1
0.5871,0.40090000000000003,0.2059,0.14350000000000002,1
0.6766,0.9513,0.7374,0.23670000000000002,1
0.4749,0.19469999999999998,0.46299999999999997,0.6467,1
0.2944,0.19169999999999998,0.0073,0.3497,1
0.14950000000000002,0.6283,0.019299999999999998,0.19590000000000002,1
0.5094,0.659,0.5134,0.2688,0
0.6915,0.9783,0.0024999999999999996,0.85,1
0.372,0.7657,0.0731,0.6962,1
0.547,0.9153,0.7341,0.14739999999999998,0
0.22870000000000001,0.785,0.521,0.19640000000000002,1
0.8552,0.5846,0.4144,0.5025999999999999,0
0.4101,0.3755,0.6777,0.3459,0
0.3883,0.5101,0.5935,0.41100000000000003,1
0.2582,0.6288,0.2203,0.7772,1
0.8931,0.13240000000000002,0.9842,0.5537,0
0.5042,0.3107,0.492,0.7434000000000001,1
0.9808,0.14600000000000002,0.1067,0.4132,0
0.8173,0.7118,0.7883,0.3654,1
0.22449999999999998,0.1832,0.5814,0.8049,0
0.8105,0.7973,0.07189999999999999,0.034100000000000005,0
0.7902,0.8105,0.6302,0.8119000000000001,1
0.9121,0.1498,0.3829,0.5385,1
0.757,0.2437,0.4894,0.9694,0
0.2894,0.5388999999999999,0.4371,0.3611,1
0.2583,0.6722,0.9903,0.18619999999999998,1
0.44589999999999996,0.8166,0.0325,0.2457,0
0.7181,0.586,0.5208,0.8146,1
0.20429999999999998,0.23870000000000002,0.9238,0.5756,1
0.7474000000000001,0.0436,0.9475,0.48419999999999996,1
0.5331,0.2419,0.7619,0.3234,1
0.717,0.3866,0.844,0.7988,0
0.0821,0.1696,0.5505,0.33299999999999996,1
0.6305000000000001,0.5109,0.5544,0.7646,1
0.3454,0.4316,0.8199,0.4772,1
0.681,0.44,0.1968,0.8632,0
0.0924,0.107,0.38539999999999996,0.7974,0
0.798,0.6067,0.7069,0.0154,1
0.0752,0.055900000000000005,0.12079999999999999,0.07730000000000001,1
0.562,0.9497,0.4131,0.2872,1
0.0518,0.19319999999999998,0.6528,0.4275,0
0.0995,0.6574,0.4394,0.0867,0
0.8466,0.6932,0.2632,0.3655,1
0.956,0.1502,0.4376,0.7689,0
0.5125,0.5473,0.5680000000000001,0.5657,1
0.4901,0.6822,0.7664,0.0217,0
0.6564,0.07289999999999999,0.7403,0.9198999999999999,0
0.0315,0.7657,0.2556,0.1411,1
0.6394,0.6887,0.13779999999999998,0.8044,0
0.9019,0.47350000000000003,0.1187,0.32130000000000003,1
0.6779,0.5089,0.203,0.4777,1
0.41100000000000003,0.5573,0.4122,0.3808,0
0.8344,0.0901,0.41559999999999997,0.35050000000000003,0
0.10869999999999999,0.2374,0.6774,0.9277,0
0.5077,0.9633,0.8913,0.4605,0
0.8992,0.46340000000000003,0.0479,0.8253,1
0.3154,0.426,0.9494,0.8627,1
0.1048,0.4233,0.1553,0.962,0
0.18980000000000002,0.4341,0.5958,0.8032,0
0.2044,0.0886,0.6261,0.7525999999999999,1
0.1052,0.33399999999999996,0.4103,0.4819,0
0.7664,0.6214999999999999,0.826,0.5005999999999999,0
0.097,0.6064,0.7632,0.9304,1
0.045,0.5421,0.7772,0.738,1
0.13890000000000002,0.754,0.6407,0.030100000000000002,1
0.8156,0.657,0.8532,0.9261,1
0.0034999999999999996,0.9594,0.609,0.9819,1
0.2884,0.8821,0.9371,0.4455,1
0.4465,0.16349999999999998,0.61,0.5975,0
0.3569,0.2603,0.219,0.6378,0
0.9289000000000001,0.7706,0.3504,0.6312,1
0.0148,0.6691,0.704,0.7658,0
0.6169,0.2733,0.0154,0.9935,1
0.5048,0.9416,0.8034,0.15639999999999998,0
0.587,0.708,0.9231,0.09820000000000001,0
0.6512,0.382,0.09029999999999999,0.4593,0
0.0017000000000000001,0.0019,0.5179,0.7813,1
0.8725,0.9492,0.4149,0.909,0
0.5208,0.9527,0.7953,0.2001,1
0.5698,0.7001999999999999,0.095,0.7162999999999999,1
0.36460000000000004,0.7939,0.85,0.8714,0
0.9422,0.44020000000000004,0.8239,0.22799999999999998,0
0.2559,0.0426,0.7412,0.5418000000000001,0
0.7966,0.908,0.27249999999999996,0.29259999999999997,0
0.9341,0.5992999999999999,0.28400000000000003,0.8942,0
0.584,0.2427,0.0985,0.35150000000000003,0
0.0543,0.8782,0.6889,0.1906,0
0.7224,0.9217,0.2242,0.13140000000000002,0
0.0665,0.07919999999999999,0.1996,0.8271,1
0.2464,0.8383,0.7947,0.4577,0
0.1004,0.5837,0.004699999999999999,0.4345,1
0.9631,0.6968,0.1866,0.6324,1
0.9758,0.8561,0.7386,0.5957,0
0.5845,0.443,0.8008,0.0203,0
0.2022,0.1617,0.8275,0.471,0
0.7619,0.016399999999999998,0.14500000000000002,0.9774,1
0.2383,0.8734999999999999,0.7847999999999999,0.6243,1
0.5478000000000001,0.3179,0.8873,0.0189,1
0.33799999999999997,0.137,0.31679999999999997,0.124,1
0.5799,0.9164,0.14500000000000002,0.17220000000000002,0
0.0279,0.1815,0.7582,0.5569999999999999,1
0.19619999999999999,0.6848,0.2631,0.791,0
0.6322,0.6267,0.9272,0.9378,0
0.7675,0.2511,0.7308,0.7161,0
0.2898,0.7161,0.9608,0.6226,0
0.764,0.8795,0.6884,0.5588,1
0.5918,0.5313,0.07289999999999999,0.24330000000000002,1
0.4625,0.15250000000000002,0.6831,0.0586,1
0.3103,0.8866,0.46299999999999997,0.36560000000000004,1
0.7408,0.6187,0.9458,0.9178,0
0.685,0.7865,0.7954,0.046799999999999994,1
0.1099,0.3877,0.4854,0.2531,1
0.3877,0.039599999999999996,0.7685,0.7162,1
0.9898,0.5113,0.7188,0.8208,1
0.5949,0.8669,0.29769999999999996,0.8371999999999999,0
0.24559999999999998,0.8685,0.1916,0.4679,1
0.5637,0.1137,0.7464999999999999,0.6216,1
0.1725,0.192,0.1814,0.8442000000000001,0
0.7295,0.9848,0.4587,0.6599,1
0.4415,0.8162,0.6231,0.2659,0
0.6205,0.054000000000000006,0.5681,0.7121999999999999,0
0.9993,0.7065,0.8458,0.7697,0
0.8206,0.6732,0.6898,0.055099999999999996,1
0.5545,0.3373,0.0693,0.8106,1
0.8016,0.7999,0.6374,0.7242999999999999,1
0.0753,0.027299999999999998,0.4726,0.7686999999999999,1
0.6932,0.6965,0.7487,0.7083,0
0.6743,0.41100000000000003,0.9184,0.4111,0
0.9632000000000001,0.9155,0.7537,0.6519,0
0.362,0.8282,0.09129999999999999,0.7222,1
0.538,0.4779,0.3726,0.9097,0
0.4153,0.5464,0.8942,0.065,0
0.1128,0.17620000000000002,0.9934000000000001,0.8519,1
0.5226,0.8983,0.43420000000000003,0.4639,1
0.2681,0.4885,0.8441,0.1723,0
0.4464,0.6093,0.8244,0.9095,0
0.5428,0.6805,0.0511,0.5725,0
0.6721,0.8215,0.3332,0.9796,1
0.7935,0.2849,0.8533,0.6028,1
0.40290000000000004,0.5753,0.1157,0.7404999999999999,1
0.015300000000000001,0.3016,0.0267,0.631,0
0.30069999999999997,0.8037,0.8803,0.8491,0
0.2929,0.1411,0.27,0.8777,1
0.5768,0.2123,0.3624,0.011099999999999999,1
0.7055,0.5454,0.8971,0.2102,1
0.3906,0.7737,0.40290000000000004,0.4657,1
0.8183,0.4632,0.6878,0.917,0
0.027299999999999998,0.9454,0.7643,0.9682999999999999,1
0.8609,0.1328,0.16199999999999998,0.9987,1
0.9952,0.1387,0.5552,0.8178,0
0.8108,0.4292,0.8549,0.6082,1
0.0085,0.40959999999999996,0.2788,0.8386,1
0.38339999999999996,0.8705,0.4003,0.1457,0
0.8011,0.8223,0.0754,0.8684000000000001,1
0.3619,0.5459,0.3537,0.174,0
0.858,0.4431,0.6833,0.2228,1
0.7903,0.6284,0.7265,0.7553,0
0.4411,0.46399999999999997,0.009899999999999999,0.8179,1
0.30269999999999997,0.0635,0.1436,0.0344,0
0.7397,0.5254,0.974,0.1099,1
0.2631,0.4897,0.3851,0.8898,0
0.5791999999999999,0.91,0.4558,0.7844,0
0.4505,0.4391,0.8291999999999999,0.2593,1
0.8876,0.9149,0.7774,0.17049999999999998,0
0.7391,0.38880000000000003,0.9715,0.3087,1
0.0358,0.3725,0.12190000000000001,0.6872,1
0.5972999999999999,0.2922,0.7679,0.9592,0
0.24330000000000002,0.988,0.6985,0.2393,1
0.2544,0.8056,0.0168,0.4113,1
0.474,0.8882,0.259,0.3691,1
0.0718,0.5411,0.3801,0.2133,1
0.6325000000000001,0.5359,0.7832,0.1481,1
0.9944,0.3307,0.9265,0.1104,0
0.4153,0.9537,0.7605999999999999,0.2415,0
0.9553,0.6632,0.27449999999999997,0.37970000000000004,0
0.8749,0.0215,0.5202,0.3176,1
0.7597,0.16899999999999998,0.509,0.6059,1
0.6046,0.4672,0.4845,0.989,0
0.2859,0.27149999999999996,0.0532,0.8889,0
0.4724,0.0503,0.0576,0.7702,0
0.8029,0.8975,0.585,0.2829,0
0.9944999999999999,0.3557,0.0964,0.1172,0
0.8309,0.44530000000000003,0.9088,0.8651,1
0.769,0.5606,0.5606,0.4719,1
0.2452,0.044300000000000006,0.4131,0.20679999999999998,1
0.8682,0.5152,0.9858,0.3794,0
0.2612,0.5111,0.3769,0.17520000000000002,0
0.7285,0.4849,0.8863,0.1653,1
0.5286,0.3043,0.9227,0.9376,1
0.8696,0.9451,0.0552,0.368,0
0.8083,0.2108,0.8573999999999999,0.7518,0
0.7233,0.8879,0.00030000000000000003,0.1028,1
0.6113,0.45940000000000003,0.9899,0.6362,1
0.9624,0.2036,0.4339,0.8047,1
0.7367,0.4514,0.7686999999999999,0.2881,1
0.9793000000000001,0.8349,0.8122,0.3405,0
0.8625,0.3181,0.2471,0.6857,1
0.5846,0.5642,0.4163,0.31520000000000004,1
0.21400000000000002,0.07719999999999999,0.4461,0.6537999999999999,0
0.5715,0.4934,0.3546,0.5022,0
0.8652,0.2415,0.1628,0.2992,1
0.521,0.5014,0.1759,0.7237,1
0.4097,0.35409999999999997,0.1502,0.6267,1
0.1147,0.22310000000000002,0.48260000000000003,0.17570000000000002,1
0.5822,0.0731,0.3802,0.8391,1
0.2609,0.38580000000000003,0.055999999999999994,0.1518,1
0.9055,0.1101,0.7959,0.7908,0
0.5441,0.6575,0.5181,0.3486,0
0.5937,0.5371,0.5539000000000001,0.8177,1
0.8622,0.5159,0.48760000000000003,0.45799999999999996,1
0.7495,0.7214,0.2682,0.6966,0
0.6292,0.0309,0.5165,0.5465,0
0.3627,0.42210000000000003,0.1718,0.8036,1
0.59,0.8664000000000001,0.8351999999999999,0.8011,1
0.7348,0.3857,0.4354,0.6315999999999999,1
0.118,0.2558,0.07919999999999999,0.5821000000000001,0
0.7362,0.1181,0.1011,0.7067,1
0.8507,0.18209999999999998,0.7212000000000001,0.365,1
0.7367,0.3759,0.2242,0.5994,1
0.6525,0.5025,0.891,0.0757,0
0.13790000000000002,0.3211,0.8462000000000001,0.1628,0
0.18969999999999998,0.2959,0.631,0.5282,0
0.18830000000000002,0.21289999999999998,0.3708,0.3542,0
0.8538,0.2873,0.40390000000000004,0.15810000000000002,1
0.15999999999999998,0.9727,0.7578,0.9922,1
0.3732,0.7994,0.8467,0.013999999999999999,1
0.0285,0.9511000000000001,0.7093,0.5886,1
0.2185,0.3214,0.3478,0.0142,0
